wku,title,abstract,claims,descriptions
11106616,0,0,0,0
11106620,0,0,0,0
11106621,0,0,0,0
11106625,0,0,0,0
11106626,0,0,0,0
11106627,0,0,0,0
11106631,0,0,0,0
11106640,0,0,0,0
11106651,0,0,0,0
11106656,0,0,0,0
11106657,0,0,0,0
11106662,0,1,2,16
11106663,0,0,0,0
11106667,0,0,0,0
11106668,0,0,0,2
11106671,0,0,0,0
11106674,0,0,0,0
11106682,0,0,0,1
11106683,0,0,3,2
11106687,0,0,0,0
11106690,0,0,0,2
11106693,0,0,0,7
11106697,0,0,0,0
11106699,0,0,0,0
11106707,0,0,0,0
11106710,0,0,0,0
11106712,0,0,0,0
11106715,0,0,0,0
11106716,1,0,2,13
11106717,0,0,0,6
11106718,0,0,0,0
11106719,0,0,0,2
11106720,0,0,0,0
11106722,0,0,0,1
11106728,0,1,2,22
11106729,0,0,0,1
11106733,0,0,0,0
11106735,0,0,0,0
11106736,0,0,0,0
11106738,0,0,0,0
11106739,0,0,0,0
11106741,0,1,0,7
11106747,0,0,0,0
11106754,0,0,0,40
11106756,0,0,1,6
11106757,0,0,0,0
11106758,0,0,0,0
11106759,0,0,0,0
11106762,0,0,0,0
11106764,0,0,0,8
11106765,0,0,0,0
11106770,0,0,0,0
11106777,0,0,0,0
11106785,0,0,0,1
11106788,0,0,0,0
11106789,0,1,9,37
11106798,0,0,0,0
11106801,0,0,6,39
11106807,0,0,0,0
11106808,0,0,0,0
11106812,0,0,0,0
11106813,0,0,0,0
11106819,0,0,0,0
11106820,0,0,0,0
11106822,0,0,0,3
11106833,0,0,4,15
11106838,0,0,0,0
11106839,0,0,6,37
11106841,0,0,0,0
11106845,0,0,0,18
11106846,0,0,0,0
11106850,0,0,0,0
11106851,0,0,0,0
11106859,0,0,4,19
11106862,0,0,0,0
11106864,0,0,0,3
11106865,0,0,0,0
11106867,0,0,0,0
11106869,0,2,9,19
11106870,0,0,3,33
11106875,0,0,0,6
11106877,0,0,3,5
11106893,0,0,0,0
11106896,0,0,0,0
11106903,0,0,0,11
11106906,0,0,0,4
11106907,0,0,0,0
11106908,0,0,0,0
11106914,0,0,0,2
11106915,0,0,0,1
11106916,0,0,0,0
11106925,0,0,0,0
11106930,0,0,0,0
11106943,0,0,0,3
11106949,0,0,0,10
11106952,0,0,0,10
11106958,0,0,0,0
11106959,0,0,0,0
11106966,0,0,0,0
11106967,0,0,0,0
11106968,0,0,0,1
11106969,0,0,0,0
11106970,0,0,0,0
11106974,0,0,0,1
11106979,0,1,12,20
11106982,0,0,0,6
11106984,0,0,1,6
11106990,0,0,0,0
11106992,0,0,0,0
11106994,1,4,11,54
11106995,0,2,8,13
11106997,0,1,0,49
11106999,0,2,6,13
11107000,0,2,33,24
11107003,0,0,0,5
11107004,1,2,4,53
11107008,0,0,0,2
11107009,0,0,0,0
11107018,0,0,0,0
11107020,0,0,0,36
11107021,0,0,2,1
11107023,0,1,0,0
11107027,0,0,6,1
11107028,0,0,0,0
11107030,0,0,0,0
11107044,0,0,0,0
11107045,0,0,0,0
11107048,0,0,0,0
11107052,0,0,0,0
11107053,0,0,0,0
11107054,0,0,0,0
11107055,0,0,0,0
11107059,0,0,0,0
11107061,0,0,0,0
11107064,0,0,0,0
11107065,0,0,0,0
11107066,0,0,0,0
11107067,0,0,0,0
11107068,0,0,0,0
11107069,0,0,0,0
11107071,0,0,0,0
11107076,0,0,0,0
11107077,0,0,0,0
11107078,0,0,0,0
11107081,0,0,0,0
11107082,0,0,0,0
11107099,0,0,0,0
11107100,0,0,0,0
11107106,0,0,0,0
11107108,0,0,0,0
11107111,0,0,0,0
11107112,0,0,0,21
11107120,0,0,0,0
11107123,0,0,0,0
11107124,0,0,0,1
11107126,0,0,0,0
11107127,0,0,0,0
11107128,0,0,0,0
11107129,0,0,0,0
11107130,0,0,0,0
11107133,0,0,0,1
11107139,0,0,0,5
11107141,0,0,0,1
11107142,0,0,0,0
11107151,0,0,0,0
11107152,0,0,0,0
11107153,0,0,0,0
11107154,0,0,0,0
11107155,0,0,0,0
11107165,0,0,0,0
11107167,0,0,0,2
11107169,0,0,0,0
11107174,0,0,0,0
11107176,0,0,0,0
11107177,0,0,0,0
11107182,1,4,9,165
11107186,0,0,0,0
11107189,0,0,0,51
11107206,0,0,0,0
11107207,0,0,0,0
11107209,1,1,2,12
11107213,0,0,0,2
11107228,0,0,0,2
11107238,0,0,0,0
11107242,0,1,11,39
11107250,0,0,4,29
11107258,0,0,0,0
11107261,0,0,0,0
11107263,0,0,0,6
11107265,0,0,0,0
11107266,0,0,0,0
11107269,0,0,0,9
11107271,0,0,0,0
11107272,0,0,0,0
11107280,0,0,0,0
11107282,0,0,0,0
11107285,0,0,0,0
11107286,0,0,0,0
11107291,0,0,0,2
11107294,0,0,0,0
11107307,0,0,0,0
11107332,0,0,0,0
11107334,0,0,0,0
11107345,0,0,0,0
11107350,0,0,0,0
11107353,0,0,0,5
11107360,0,0,0,15
11107361,0,0,0,0
11107367,0,0,0,0
11107424,0,0,0,0
11107444,0,0,0,7
11107457,0,0,0,1
11107460,0,0,0,2
11107462,0,0,0,0
11107463,0,0,0,0
11107466,0,0,0,0
11107470,0,0,0,2
11107472,0,0,0,1
11107473,0,0,0,0
11107478,0,0,0,0
11107479,0,0,1,18
11107488,0,0,0,0
11107492,0,0,0,0
11107494,0,0,0,0
11107496,0,0,0,0
11107497,0,0,0,0
11107499,0,0,0,0
11107507,0,0,0,0
11107509,0,0,0,0
11107510,0,0,0,0
11107515,0,0,0,0
11107518,0,0,0,0
11107519,0,0,0,0
11107520,0,0,0,0
11107522,0,0,0,0
11107523,0,0,0,0
11107533,0,0,0,0
11107536,0,0,0,0
11107543,0,0,0,0
11107548,0,0,0,0
11107549,0,0,0,2
11107550,0,0,0,0
11107567,0,0,0,0
11107572,0,0,0,1
11107578,0,0,0,0
11107580,0,0,0,0
11107584,0,0,0,0
11107589,0,0,0,5
11107610,0,0,0,0
11107645,0,0,0,0
11107648,0,0,0,0
11107658,0,0,0,0
11107667,0,0,0,0
11107674,0,0,0,0
11107683,0,0,0,0
11107696,0,0,0,0
11107704,0,0,0,0
11107709,0,0,0,0
11107724,0,0,0,0
11107727,0,0,0,0
11107728,0,0,0,0
11107731,0,0,0,0
11107751,0,0,0,0
11107752,0,0,0,0
11107753,0,0,0,0
11107757,0,0,0,0
11107763,0,0,0,0
11107764,0,0,0,0
11107766,0,0,0,0
11107770,0,0,0,0
11107778,0,0,0,0
11107780,0,0,0,0
11107781,0,0,0,0
11107786,0,0,0,0
11107795,0,0,0,0
11107806,0,0,0,0
11107811,0,0,0,0
11107814,0,0,0,0
11107817,0,0,0,0
11107819,0,0,0,0
11107821,0,0,0,0
11107823,0,0,0,0
11107827,0,0,0,0
11107830,0,0,0,0
11107831,0,0,0,0
11107832,0,0,0,0
11107835,0,0,0,0
11107878,0,0,0,0
11107883,0,0,0,0
11107890,0,0,0,0
11107891,0,0,0,0
11107905,0,0,0,0
11107908,0,0,0,0
11107920,0,0,0,0
11107924,0,0,0,0
11107948,0,0,0,0
11107965,0,0,0,0
11107966,0,0,0,0
11107968,0,0,0,0
11107972,0,0,0,0
11107984,0,0,0,0
11107985,0,0,0,0
11107994,0,0,0,0
11108048,0,0,0,0
11108065,0,0,0,0
11108099,0,0,0,0
11108103,0,0,0,0
11108119,0,0,0,0
11108120,0,0,0,0
11108126,0,0,0,7
11108127,0,0,0,0
11108130,0,0,0,0
11108139,0,0,0,0
11108142,0,0,0,0
11108146,0,0,0,0
11108155,0,0,0,0
11108156,0,0,0,0
11108170,0,0,0,0
11108174,0,0,0,0
11108179,0,0,0,0
11108180,0,0,0,0
11108200,0,0,0,0
11108203,0,0,0,0
11108227,0,0,0,0
11108234,0,0,0,0
11108236,0,0,0,0
11108242,0,0,0,0
11108249,0,0,0,0
11108253,0,0,0,0
11108256,0,0,0,0
11108277,0,0,0,0
11108282,0,0,0,0
11108287,0,0,0,0
11108292,0,0,0,0
11108301,0,0,0,0
11108303,0,0,0,0
11108313,0,0,0,0
11108322,0,0,0,0
11108324,0,0,0,0
11108327,0,0,0,0
11108333,0,0,0,0
11108336,0,0,0,0
11108337,0,0,0,0
11108338,0,0,0,0
11108345,0,0,0,0
11108349,0,0,0,0
11108356,0,0,0,0
11108359,0,0,0,0
11108360,0,0,0,0
11108361,0,0,0,0
11108362,0,0,0,0
11108363,0,0,0,0
11108364,0,0,0,0
11108367,0,0,0,0
11108371,0,0,0,0
11108380,0,0,0,0
11108389,0,0,0,0
11108390,0,0,0,0
11108396,0,0,0,0
11108401,0,0,0,0
11108402,0,0,0,0
11108404,0,0,0,0
11108406,0,0,0,0
11108410,0,0,0,0
11108416,0,0,0,0
11108419,0,0,0,0
11108424,0,0,0,0
11108425,0,0,0,0
11108429,0,0,0,0
11108430,0,0,0,0
11108433,0,0,0,0
11108434,0,0,0,0
11108435,0,0,0,0
11108436,0,0,0,0
11108437,0,0,0,0
11108441,0,0,0,0
11108442,0,0,0,0
11108446,0,0,0,1
11108453,0,0,0,0
11108459,0,0,0,0
11108470,0,0,0,0
11108474,0,0,0,0
11108476,0,0,0,0
11108493,0,0,0,0
11108496,0,0,0,0
11108503,0,0,0,0
11108506,0,0,0,2
11108526,0,0,0,0
11108530,0,0,0,0
11108532,0,0,0,0
11108538,0,0,0,0
11108539,0,0,0,0
11108544,0,0,0,0
11108552,0,0,0,0
11108553,0,0,0,0
11108554,0,0,0,0
11108558,0,0,0,0
11108559,0,0,0,0
11108561,0,0,0,0
11108564,0,0,0,0
11108565,0,0,0,0
11108566,0,0,0,0
11108567,0,0,0,0
11108569,0,0,0,0
11108574,0,0,1,8
11108575,0,0,0,4
11108576,0,0,0,1
11108578,0,0,0,2
11108579,0,0,0,0
11108583,0,0,0,3
11108585,0,0,0,0
11108593,0,0,0,0
11108598,0,0,0,0
11108603,0,0,0,0
11108604,0,0,0,0
11108610,0,0,0,0
11108613,0,0,0,0
11108617,0,0,0,3
11108620,0,0,0,1
11108622,0,0,0,0
11108623,0,0,0,0
11108626,0,0,0,0
11108627,0,0,0,0
11108632,0,0,0,2
11108633,0,0,0,0
11108636,0,0,0,0
11108644,0,0,0,0
11108645,0,0,0,0
11108649,0,0,0,0
11108651,1,0,0,13
11108652,0,0,0,0
11108654,0,0,3,6
11108655,0,2,22,54
11108664,0,0,0,0
11108672,0,0,0,0
11108673,0,0,0,0
11108674,0,0,0,1
11108675,0,0,0,0
11108678,0,0,0,1
11108681,0,0,0,0
11108683,0,0,0,0
11108685,0,0,0,0
11108686,0,0,0,0
11108687,0,0,0,0
11108690,0,0,0,0
11108696,0,0,0,0
11108697,0,0,0,0
11108698,0,0,0,0
11108700,0,0,0,2
11108702,0,0,0,0
11108703,0,0,0,0
11108704,0,0,0,0
11108712,0,0,0,0
11108713,0,0,0,0
11108716,0,0,0,3
11108717,0,0,0,1
11108720,0,0,0,0
11108723,0,0,0,0
11108725,0,0,0,0
11108729,0,0,0,0
11108730,0,0,0,0
11108732,0,0,0,0
11108735,0,0,0,0
11108742,0,0,0,1
11108745,0,0,0,0
11108746,0,0,0,0
11108747,0,0,0,1
11108748,0,0,0,0
11108749,0,0,0,0
11108750,0,0,0,0
11108751,0,0,0,0
11108754,0,0,0,0
11108757,0,0,0,0
11108759,0,1,3,22
11108763,0,0,0,0
11108764,0,0,9,1
11108773,0,0,0,0
11108774,0,0,0,0
11108776,0,0,0,0
11108777,0,0,0,0
11108781,0,0,0,0
11108795,0,0,0,4
11108803,0,0,0,0
11108805,0,0,0,1
11108808,0,0,0,0
11108810,0,1,8,14
11108813,0,0,0,2
11108814,0,0,0,0
11108815,0,0,0,0
11108818,0,0,0,1
11108819,0,0,0,7
11108823,0,0,1,6
11108832,0,0,0,0
11108834,0,0,0,0
11108840,0,0,0,0
11108841,0,0,0,2
11108842,0,0,0,0
11108844,0,0,32,123
11108845,0,0,0,0
11108846,0,0,0,0
11108847,0,0,0,0
11108849,0,0,1,8
11108851,0,0,0,0
11108854,0,0,0,0
11108859,0,0,2,4
11108860,0,0,0,0
11108871,0,0,0,0
11108880,0,0,0,0
11108882,0,0,0,0
11108883,0,0,0,0
11108884,0,0,0,0
11108887,0,0,0,0
11108888,0,0,0,0
11108889,0,1,10,26
11108894,0,0,0,0
11108895,0,0,0,0
11108898,0,0,0,0
11108912,0,0,0,0
11108915,0,0,0,0
11108916,0,0,0,0
11108918,0,0,0,0
11108946,0,0,0,0
11108949,0,0,0,0
11108957,0,0,0,0
11108967,0,0,0,0
11108977,0,0,0,0
11108980,0,0,0,0
11108987,0,0,0,0
11108991,0,0,0,9
11108996,0,0,0,0
11109004,0,0,0,0
11109011,0,0,0,0
11109016,0,0,0,0
11109017,0,0,0,0
11109030,0,0,0,0
11109036,0,0,0,0
11109042,0,0,0,0
11109065,0,0,0,3
11109068,0,0,0,0
11109070,0,0,0,0
11109077,0,0,0,0
11109079,0,0,0,0
11109091,0,0,0,0
11109097,0,0,0,0
11109099,0,0,0,13
11109101,0,0,0,0
11109104,0,0,0,0
11109109,0,0,0,0
11109115,0,0,0,0
11109117,0,0,0,0
11109122,0,0,0,0
11109131,0,0,0,0
11109135,0,0,0,0
11109136,0,0,0,0
11109150,0,0,0,0
11109173,0,0,0,0
11109186,0,0,0,0
11109187,0,0,0,0
11109188,0,0,0,0
11109192,0,0,0,0
11109202,0,0,0,0
11109208,0,0,0,0
11109214,0,0,0,3
11109216,0,0,0,0
11109220,0,0,0,0
11109223,0,0,0,0
11109235,0,0,0,0
11109236,0,0,0,0
11109253,0,0,0,0
11109258,0,0,0,0
11109268,0,0,0,0
11109276,0,0,0,0
11109278,0,0,0,0
11109283,1,2,6,27
11109285,0,0,0,0
11109293,0,0,0,0
11109295,0,0,0,0
11109299,0,0,0,5
11109305,0,0,0,0
11109306,0,0,0,0
11109310,0,0,0,1
11109312,0,0,0,0
11109317,0,0,0,0
11109318,0,0,0,0
11109333,0,0,0,0
11109334,0,0,0,0
11109336,0,0,0,1
11109339,0,0,0,1
11109343,0,0,0,0
11109354,0,0,0,0
11109355,0,0,0,0
11109356,0,0,0,0
11109360,0,0,0,0
11109366,0,0,0,0
11109372,0,0,0,0
11109376,0,0,0,0
11109377,0,0,0,0
11109380,0,0,0,0
11109384,0,0,0,0
11109393,0,0,0,0
11109397,0,0,0,0
11109400,0,0,0,0
11109420,0,0,0,0
11109427,0,0,0,0
11109428,0,0,0,0
11109432,0,0,0,1
11109437,0,0,0,0
11109438,0,0,0,0
11109442,0,0,0,0
11109447,0,0,0,0
11109452,0,0,0,0
11109454,0,0,0,0
11109471,0,0,0,1
11109472,0,0,0,0
11109489,0,0,0,0
11109498,0,0,0,0
11109500,0,0,0,0
11109517,0,0,0,0
11109524,0,0,0,0
11109534,0,0,0,0
11109535,0,0,0,0
11109536,0,0,0,0
11109576,0,0,0,0
11109578,0,0,0,0
11109618,0,0,0,0
11109629,0,0,0,0
11109634,0,0,0,0
11109635,0,0,0,0
11109637,0,0,0,0
11109643,0,0,0,0
11109645,0,0,0,0
11109687,0,0,0,0
11109721,0,0,0,0
11109738,0,0,0,0
11109756,0,0,0,0
11109757,0,0,0,0
11109774,0,0,0,0
11109785,0,0,0,0
11109788,0,0,0,0
11109792,0,0,0,0
11109797,0,0,0,0
11109798,0,0,0,0
11109813,0,0,0,0
11109815,0,0,0,3
11109825,0,0,0,0
11109841,0,0,0,0
11109842,0,0,0,0
11109848,0,0,0,0
11109850,0,0,0,0
11109863,0,0,0,0
11109867,0,0,0,0
11109875,0,0,0,0
11109879,0,0,0,0
11109880,0,0,0,0
11109924,0,0,0,0
11109925,0,0,0,0
11109936,0,0,0,0
11109946,0,0,0,0
11109966,0,0,0,0
11109970,0,0,0,0
11110009,0,0,0,0
11110011,0,0,0,0
11110013,0,0,0,0
11110014,0,0,0,0
11110015,0,0,0,0
11110020,0,0,0,0
11110046,0,0,0,0
11110049,0,0,0,0
11110051,0,0,0,0
11110086,0,0,0,0
11110091,0,0,0,0
11110108,0,0,0,0
11110158,0,0,0,0
11110160,0,0,0,0
11110185,0,0,0,0
11110186,0,0,0,0
11110196,0,0,0,0
11110215,0,0,0,0
11110225,0,0,0,0
11110229,0,0,0,0
11110240,0,0,0,0
11110248,0,0,0,0
11110251,0,0,0,0
11110255,0,0,0,0
11110257,0,0,0,0
11110263,0,0,0,0
11110276,0,0,0,0
11110278,0,0,0,0
11110279,0,0,0,0
11110280,0,0,0,0
11110282,0,0,0,0
11110284,0,0,0,0
11110289,0,0,0,0
11110290,0,0,0,0
11110300,0,0,0,0
11110304,0,0,0,0
11110348,0,0,0,0
11110353,1,0,0,5
11110355,0,0,0,0
11110378,0,0,0,0
11110383,0,0,0,0
11110385,0,0,0,0
11110388,0,0,0,0
11110392,0,0,0,0
11110393,0,0,0,0
11110416,0,0,0,0
11110425,0,0,0,0
11110450,0,0,0,0
11110452,0,0,0,0
11110453,0,0,0,0
11110456,0,0,0,0
11110483,0,0,0,0
11110516,0,0,0,0
11110520,0,0,0,0
11110525,0,0,0,0
11110534,0,0,0,1
11110537,0,0,0,0
11110538,0,0,0,0
11110548,0,0,0,0
11110585,0,0,0,0
11110606,0,0,0,0
11110608,0,0,2,4
11110631,0,0,0,0
11110634,0,0,0,0
11110647,0,0,0,0
11110652,0,0,0,0
11110653,0,0,0,0
11110659,0,0,0,0
11110660,0,0,0,0
11110667,0,0,0,1
11110668,0,0,0,0
11110671,0,0,0,0
11110683,0,0,0,0
11110689,0,0,0,0
11110695,0,0,0,0
11110702,0,0,0,0
11110704,0,0,0,0
11110709,0,0,0,0
11110714,0,0,0,0
11110716,0,0,0,0
11110722,0,0,0,0
11110723,0,0,0,0
11110725,0,0,0,0
11110733,0,0,0,0
11110766,0,0,0,0
11110777,0,0,0,0
11110778,0,0,0,0
11110787,0,0,0,0
11110800,0,0,0,0
11110803,0,0,0,0
11110806,0,0,0,0
11110809,0,0,0,0
11110811,0,0,0,0
11110812,0,0,0,0
11110879,0,0,0,0
11110881,0,0,0,0
11110883,0,0,0,0
11110895,0,0,0,5
11110939,0,0,0,0
11110963,0,0,0,0
11110969,0,0,0,0
11110975,0,0,0,0
11111003,0,0,0,0
11111005,0,0,0,0
11111009,0,0,0,0
11111010,0,0,0,0
11111012,0,0,0,0
11111013,0,0,0,0
11111014,0,0,0,0
11111020,0,0,0,0
11111024,0,0,0,0
11111029,0,0,0,0
11111032,0,0,0,0
11111036,0,0,0,0
11111076,0,0,0,0
11111084,0,0,0,0
11111136,0,0,0,0
11111138,0,0,0,0
11111139,0,0,0,0
11111153,0,0,0,0
11111155,0,0,0,0
11111170,0,0,0,0
11111172,0,0,0,0
11111173,0,0,0,0
11111176,0,0,0,0
11111226,0,0,0,0
11111232,0,0,0,0
11111242,0,0,0,0
11111247,0,0,0,0
11111257,0,0,0,0
11111268,0,0,0,0
11111269,0,0,0,0
11111297,0,0,0,0
11111307,0,0,0,0
11111314,0,0,0,0
11111320,0,0,0,0
11111325,0,0,0,0
11111326,0,0,0,0
11111352,0,0,0,0
11111362,0,0,0,0
11111392,0,0,0,0
11111395,0,0,0,0
11111398,0,0,0,0
11111402,0,0,0,0
11111405,0,0,0,0
11111409,0,0,0,0
11111420,0,0,0,0
11111424,0,0,0,0
11111425,0,0,0,0
11111427,0,0,0,0
11111428,0,0,0,0
11111430,0,0,0,0
11111458,0,0,0,0
11111459,0,0,0,0
11111470,0,0,0,0
11111504,0,0,0,0
11111533,0,0,0,0
11111581,0,0,0,0
11111582,0,0,0,0
11111583,0,0,0,0
11111594,0,0,0,0
11111610,0,0,0,0
11111617,0,0,0,0
11111618,0,0,0,0
11111621,0,0,0,0
11111622,0,0,0,0
11111638,0,0,0,0
11111639,0,0,0,0
11111644,0,0,0,0
11111725,0,0,0,0
11111730,0,0,0,0
11111736,0,0,0,0
11111738,0,0,0,0
11111751,0,0,0,0
11111752,0,0,0,0
11111757,0,0,0,0
11111762,0,0,0,0
11111764,0,0,0,0
11111771,0,0,0,0
11111772,0,0,0,0
11111775,0,0,0,0
11111776,0,0,0,0
11111779,0,0,0,0
11111780,0,0,0,0
11111783,0,0,0,1
11111784,0,0,0,0
11111794,0,0,0,0
11111812,0,0,0,0
11111813,0,0,0,0
11111814,0,0,0,0
11111815,0,0,0,0
11111827,0,0,0,0
11111834,0,0,0,0
11111839,0,0,0,0
11111843,0,0,0,0
11111850,0,0,0,0
11111858,0,0,0,0
11111859,0,0,0,0
11111862,0,0,0,0
11111867,0,0,0,0
11111872,0,0,0,0
11111885,0,0,0,0
11111894,0,0,0,0
11111934,0,0,0,0
11111937,0,0,1,1
11111949,0,0,0,0
11111961,0,0,0,0
11111985,0,0,0,0
11111997,0,0,0,0
11112009,0,0,0,0
11112023,0,0,0,0
11112024,0,0,0,0
11112037,0,0,0,0
11112040,0,0,0,0
11112117,0,0,0,0
11112118,0,0,0,0
11112119,0,0,0,0
11112124,0,0,0,0
11112163,0,0,0,0
11112168,0,0,0,0
11112172,0,0,0,0
11112183,0,0,0,0
11112198,0,0,0,0
11112231,0,0,0,0
11112233,0,0,0,0
11112235,0,0,0,0
11112237,0,0,0,0
11112254,0,0,0,0
11112257,0,1,2,23
11112258,0,0,0,0
11112260,0,0,0,2
11112262,0,0,0,0
11112263,0,1,0,10
11112266,0,0,0,0
11112269,0,0,0,0
11112275,0,0,0,0
11112283,0,0,0,0
11112296,0,0,0,0
11112303,0,0,0,0
11112315,0,0,0,0
11112348,0,0,0,0
11112351,0,0,0,0
11112370,0,0,0,0
11112374,0,0,0,0
11112377,0,0,0,0
11112389,0,0,0,2
11112390,0,0,0,0
11112392,0,0,0,0
11112393,0,0,0,0
11112400,0,0,0,0
11112402,0,0,0,0
11112411,0,0,0,0
11112428,0,0,0,0
11112430,0,0,0,0
11112444,0,0,0,0
11112455,0,0,0,0
11112457,0,0,0,1
11112458,0,0,0,0
11112468,0,0,0,0
11112483,0,0,0,0
11112489,0,0,0,0
11112495,0,0,0,0
11112497,0,0,0,0
11112513,0,0,0,0
11112516,0,0,0,3
11112519,0,0,0,0
11112520,0,0,0,0
11112521,0,0,0,0
11112523,0,0,0,0
11112524,0,0,0,0
11112526,0,0,0,0
11112530,0,0,0,0
11112533,0,0,0,0
11112537,0,0,0,0
11112544,0,0,0,0
11112559,0,0,0,0
11112570,0,0,0,0
11112572,0,0,0,0
11112574,0,0,0,0
11112578,0,0,0,0
11112582,0,0,0,0
11112601,0,0,0,0
11112605,0,0,0,0
11112606,0,0,0,0
11112607,0,0,0,0
11112608,0,0,0,0
11112613,0,0,0,0
11112621,0,0,0,0
11112626,0,0,0,0
11112676,0,0,0,0
11112683,0,0,0,0
11112694,0,0,0,0
11112697,0,0,0,0
11112717,0,0,0,0
11112724,0,0,0,0
11112727,0,0,0,0
11112728,0,0,0,0
11112738,0,0,0,0
11112750,0,0,0,0
11112772,0,0,0,0
11112773,0,0,0,0
11112786,0,0,0,0
11112790,0,0,0,0
11112795,0,0,1,5
11112808,0,0,0,0
11112819,0,0,0,0
11112825,0,0,0,0
11112827,0,0,0,0
11112830,0,0,0,0
11112831,0,0,0,0
11112833,0,0,0,0
11112834,0,0,0,0
11112837,0,0,0,0
11112839,0,0,0,0
11112841,0,0,0,0
11112844,0,0,0,0
11112846,0,0,0,0
11112853,0,0,0,0
11112854,0,0,0,0
11112865,0,0,0,0
11112868,0,0,0,0
11112878,0,0,0,0
11112881,0,0,0,0
11112886,0,0,0,0
11112887,0,0,0,0
11112888,0,0,0,0
11112899,0,0,0,0
11112904,0,0,0,0
11112909,0,1,6,36
11112915,0,0,0,0
11112926,0,0,0,0
11112928,0,0,6,3
11112933,0,0,0,2
11112934,0,0,0,0
11112935,0,0,0,0
11112937,0,0,0,0
11112942,0,0,0,0
11112943,0,0,0,9
11112956,0,0,0,0
11112957,0,0,0,0
11112959,0,0,0,0
11112962,0,0,0,0
11112963,0,0,0,0
11112964,0,0,0,0
11112966,0,0,0,0
11112968,0,0,0,0
11112974,0,0,0,0
11112975,0,0,0,0
11112977,0,0,0,0
11112979,0,0,0,0
11112982,0,0,0,0
11112983,0,0,0,0
11112984,0,0,0,0
11112988,0,0,0,0
11112994,1,4,27,341
11113000,0,0,0,0
11113001,0,0,0,0
11113002,0,0,0,0
11113006,0,0,0,0
11113007,0,0,0,0
11113010,0,0,0,0
11113012,0,0,0,0
11113021,0,0,0,2
11113029,0,0,4,8
11113030,0,0,0,2
11113031,0,0,0,0
11113033,0,0,0,0
11113035,0,0,0,0
11113037,0,0,2,4
11113039,0,0,0,0
11113040,0,0,0,0
11113042,0,0,0,0
11113046,0,0,0,1
11113048,2,0,5,99
11113050,0,0,0,0
11113053,0,0,0,5
11113054,0,0,0,0
11113055,0,0,0,0
11113056,0,0,0,0
11113057,0,0,0,0
11113058,0,0,1,2
11113061,0,0,0,0
11113062,0,0,0,0
11113065,0,0,0,0
11113066,0,0,0,0
11113068,0,0,0,0
11113072,0,0,0,0
11113073,0,0,0,0
11113074,0,0,0,0
11113075,0,0,0,0
11113081,0,0,0,16
11113082,0,0,0,0
11113083,0,0,0,0
11113084,0,0,0,0
11113085,0,0,0,0
11113096,0,0,0,0
11113106,0,0,0,0
11113110,0,0,0,0
11113111,0,1,0,8
11113113,0,0,0,0
11113114,0,0,0,0
11113118,0,0,0,0
11113119,0,0,0,0
11113120,0,0,0,1
11113124,0,0,0,11
11113126,0,0,0,0
11113127,0,0,0,0
11113128,0,0,0,0
11113129,0,0,0,0
11113132,0,0,0,0
11113133,0,0,0,0
11113148,0,0,0,6
11113150,0,0,0,0
11113155,0,0,0,0
11113159,0,0,0,0
11113161,0,0,0,0
11113162,0,0,0,0
11113163,0,0,0,0
11113167,0,0,0,0
11113170,0,0,0,0
11113176,0,0,0,0
11113180,0,0,0,0
11113181,0,0,0,0
11113182,0,0,0,0
11113183,0,0,0,0
11113186,0,0,0,0
11113187,0,0,0,0
11113188,0,0,0,5
11113190,0,0,0,0
11113193,0,0,6,62
11113194,0,0,0,3
11113196,0,0,0,0
11113197,0,0,0,0
11113198,0,0,0,0
11113204,0,0,0,1
11113205,0,0,0,0
11113208,0,0,0,0
11113212,0,0,0,0
11113213,0,0,0,0
11113217,0,0,0,0
11113219,0,0,0,0
11113220,0,0,0,0
11113223,0,0,0,3
11113225,0,0,0,0
11113229,0,0,1,7
11113233,0,0,0,4
11113238,0,0,0,6
11113242,0,0,0,2
11113244,0,0,0,10
11113245,0,0,0,0
11113250,0,0,0,0
11113254,0,0,0,0
11113255,0,1,4,11
11113256,0,0,0,0
11113258,0,0,0,10
11113260,0,0,0,0
11113267,0,0,0,0
11113273,0,0,0,1
11113277,0,0,0,0
11113280,0,0,0,0
11113282,0,0,0,0
11113289,0,0,0,3
11113296,0,0,0,0
11113299,0,0,0,0
11113302,0,0,0,0
11113307,0,0,0,0
11113309,0,0,0,3
11113312,0,0,0,0
11113313,0,0,0,1
11113318,0,0,0,0
11113319,0,0,0,1
11113322,0,0,0,1
11113326,0,0,0,0
11113328,0,0,0,12
11113339,0,0,0,0
11113340,0,0,0,0
11113349,0,0,11,4
11113350,0,0,0,6
11113352,0,0,0,0
11113370,0,0,0,2
11113372,0,0,0,4
11113373,0,0,0,0
11113375,0,0,0,3
11113381,0,0,0,0
11113395,0,0,1,1
11113397,0,0,2,9
11113402,0,0,0,0
11113403,0,0,0,0
11113404,0,0,0,0
11113406,0,0,0,1
11113408,0,0,0,0
11113418,0,0,0,0
11113419,0,0,0,3
11113422,0,0,0,0
11113424,0,0,0,0
11113428,0,0,0,0
11113429,0,0,0,0
11113430,0,0,0,1
11113432,0,0,0,0
11113433,0,0,1,1
11113439,0,0,0,0
11113440,0,0,0,0
11113442,0,0,0,0
11113446,0,0,0,0
11113447,0,0,0,4
